Identifier,Name,Description,Organisational Structure,Primary Activity,Activities,Street Address,Locality,Region,Postcode,Country ID,Territory ID,Website,Phone,Email,Twitter,Facebook,Companies House Number,Qualifiers,Membership Type,Latitude,Longitude,Geo Container,Geo Container Latitude,Geo Container Longitude,Sector,SIC Section,SIC Code,Ownership Classification,Legal Form,Legal Form Subcategory 1,Legal Form Subcategory 1,UK Nation,Type of Organisation,Registered Status,Registered Number,Registrar,Incorporation Date,Dissolved Date,Organisation Name,WC Legal Form
R028386,Infact Digital Co-operative,InFact Digital Co-op - We're a design & development co-operative helping to shape a better digital future,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Space4
113-115 Fonthill Road
Finsbury Park",London,Islington,N4 3HH,GB,,http://www.infactcoop.com,,,,,11912270,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62000,Workers,Company,,,England,,Live,11912270,Companies House,2019-03-28,,Infact Digital Co-operative Limited,
R025899,Right to Buy Helpline,"Think about purchasing your right to buy council house, become a home owner instead of a council tenant, discounts are available to you and your family, your future search starts here.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Kemp House
152-160 City Road",London,Islington,EC1V 2NX,GB,,http://www.righttobuyhelpline.co.uk,,,,,10505194,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,63110,Workers,Company,,,England,,Live,10505194,Companies House,2016-11-30,,righttobuyhelpline.coop Ltd.,
R019845,Parallax Photographic Cooperative,A workers-run co-operative based in South London selling photographic supplies.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"International House
6 Canterbury Crescent",London,Lambeth,SW9 7QD,GB,,http://www.parallaxphotographic.coop,,,,,10326924,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47700,Workers,Company,,,England,,Live,10326924,Companies House,2016-08-12,,Parallax Photographic Coop ltd,
R020346,Beet The System,"Producers and Caterers of Vegan food, specialising in Tempeh",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"21 Eileen Road
Sparkhill",Birmingham,Birmingham,B11 4HX,GB,,http://www.beetthesystem.co.uk,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Food service, Accommodation and Pubs",Accommodation and Food Services,56290,Workers,Society,,,England,,Live,4355,FCA,2017-01-04,,Beet The System Limited,
R021983,Taybank Growers Cooperative,​Taybank Growers Co-operative set up the market garden at Blackhaugh Farm on the edge of the village of Spittalfield in Perthshire.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA10,,"Blackhaugh Farm
Spittalfield",Dunkeld,Perth and Kinross,PH1 4JZ,GB,,http://www.taybankgrowerscoop.com,,,,,SC560056,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",01500,Workers,Company,,,Scotland,,Live,SC560056,Companies House,2017-03-09,,Taybank Growers Cooperative,
R036077,Canary Workers' Co-op,Media co-op,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,85 Great Portland Street,London,Westminster,W1W 7LT,GB,,http://www.thecanary.co,,,,,14315286,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58190,Workers,Company,,,England,,Live,14315286,Companies House,2022-08-24,,Canary Workers' Co-op Ltd,
R020436,Climate Capital Cooperative,Climate change / environmental consultancy and project development.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"Kemp House
160 City Road",London,Islington,EC1V 2NX,GB,,https://www.climatecapital.tech/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",70229,Workers,Society,,,England,,Live,4358,FCA,2017-01-30,,Climate Capital Cooperative Limited,
R031679,Resource Justice Cooperative,"Resource Justice is a community of progressive people in the UK with wealth or class privilege committed to the equitable distribution of wealth, land and power.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,1 Pevensey Road,Brighton,Brighton and Hove,BN2 3AG,GB,,https://www.resourcejustice.co.uk/,,,,,13816233,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,England,,Live,13816233,Companies House,2021-12-23,,Resource Justice Cooperative Ltd,
R023674,The Workers Theatre,"The Workers Theatre is a new project to create a co-operatively owned and managed theatre in Scotland. We’re launching with residencies, collaborations and pop-up events, working towards opening a new venue. Our work will be guided by our Manifesto for a Workers Theatre, and will always be run on democratic co-operative principles.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,372b/8 Easter Road,Edinburgh,City of Edinburgh,EH6 8JP,GB,,http://www.workerstheatre.co.uk,,,,,SC553633,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90010,Workers,Company,,,Scotland,,Live,SC553633,Companies House,2017-01-04,,Workers Theatre Co-operative Limited,
R022004,Tripod,"Tripod supports groups fighting for social, economic and environmental justice. Tripod works with grassroots collectives, campaigning groups, co-operatives, community groups and charities to help them become more effective and sustainable. Tripod offers training, meeting facilitation and conflict mediation to support groups to work in better alignment with their visions and values.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,525 Ferry Road,Edinburgh,City of Edinburgh,EH5 2FF,GB,,https://tripodtraining.org/,,,,,SC359892,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,Scotland,,Live,SC359892,Companies House,2009-05-19,,Tripod Ltd,
R021975,Tangleha Artists Collective,"A collective of friends active in the arts, and environmental and community engagement, based at Tangleha, South Aberdeenshire.

Our vision is to joyfully share a creative space for learning and growing with care for the earth and its people.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Tangleha House
St. Cyrus",Montrose,Aberdeenshire,DD10 0DQ,GB,,https://tangleha.house,,,,,SC538157,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90000,Workers,Company,,,Scotland,,Live,SC538157,Companies House,2016-06-16,,Tangleha Artists Collective,
R021117,Glue Collective,"The Glue Collective are a group of makers, artists community workers and horticulturalists; seeking to address current and emerging, social, health and economic challenges in local communities.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,46 Sandford Road,Birmingham,Birmingham,B13 9BS,GB,,http://www.gluecollective.co.uk,,,,,10766131,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Other Service Activities,96090,Workers,Company,,,England,,Live,10766131,Companies House,2017-05-11,,Glue Collective Ltd,
R021173,Go Free Range,"Founded in 2009, Go Free Range is a worker co-operative with some of the most experienced  software developers in the UK.
We pair our extensive software development experience with the complementary non-development skills necessary to give your project the best chance of success.
As worker-owners we have a vested interest in your project: success for you means success for us.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Lytchett House
13 Freeland Park
Wareham Road
Lytchett Matravers",Poole,Dorset,BH16 6FA,GB,,http://www.gofreerange.com,,,,,06789592,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62020,Workers,Company,,,England,,Live,06789592,Companies House,2009-01-13,,Go Free Range Limited,
R025286,Uigshader Living Forest Project,,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA30,,"Abergeldie Cottage
Crathie",Ballater,Aberdeenshire,AB35 5TJ,GB,,http://www.facebook.com/uigshader/,,,,,SC584971,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Agriculture,"Agriculture, Forestry and Fishing",02100,Workers,Company,,,Scotland,,Live,SC584971,Companies House,2018-01-06,,Uigshader Living Forest Project Limited,
R034223,Rhizome,"A co-operative consortium of facilitators, trainers and mediators working to promote and support, participation in community activism.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS160,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,63 Greenhill Road,Leicester,Leicester,LE2 3DN,GB,,http://www.rhizome.coop,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85600,Workers,Unincorporated,,,England,,Live,,Unknown legal form,2021-08-10,,Rhizome,
R027689,Good Praxis,Digital creative workers' co-operative,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,149 Fonthill Road,London,Islington,N4 3HF,GB,,http://goodpraxis.coop,,,,,11963069,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58290,Workers,Company,,,England,,Live,11963069,Companies House,2019-04-25,,Good Praxis Ltd,
R025337,Coed Organic,A five-acre organic market garden supplying vegetables and salad to the local community via a box scheme and farmers' market.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"Coed Hills Rural Artspace
Llantrithyd Rd 
St Hilary",Cowbridge,Vale of Glamorgan,CF71 7DP,GB,,http://www.coedorganic.co.uk,,,,,11632494,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47810,Workers,Company,,,Wales,,Live,11632494,Companies House,2018-10-19,,Coed Organic Ltd,
R021051,Natural Foodstore,"The Natural Foodstore Co-op is a local vegetarian/vegan friendly wholefoods store with a wide range of organic, fairtrade, and allergy conscious health foods, remedies and natural care products.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"Norfolk House Yard
St. Nicholas Street",Diss,Norfolk,IP22 4LB,GB,,http://www.nfs.coop,,,,,10886996,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47210,Workers,Company,,,England,,Live,10886996,Companies House,2017-07-27,,Natural Foodstore Co-operative Ltd.,
R033093,Cross Cut Coop,"Cross Cut is a workers co-op and provides small scale sustainable and/or off grid buildings, carpentry workshops, supported builds and community building projects.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA70,,"Govan Workspace Unit 11
6 Harmony Row",Glasgow,"Glasgow, City of",G51 3BA,GB,,http://www.crosscutcoop.com,,,,,SC685352,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Construction,41100,Workers,Company,,,Scotland,,Live,SC685352,Companies House,2021-01-08,,Cross Cut Coop Ltd,
R033094,Phoenix Media Co-operative,Building the spirit of collective resistance through media with a radically democratic structure and mission.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"6 Kingsway,
Saxlingham Thorpe",Norwich,Norfolk,NR15 1UA,GB,,http://www.phoenix.coop,,,,,13168002,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90030,Workers,Company,,,England,,Live,13168002,Companies House,2021-01-29,,Phoenix Media Co-operative Ltd,
R033097,Rerooting Cooperative,"Rerooting is a cooperative based in Edinburgh. We work to make Edinburgh a diverse and vibrant city of edible landscapes that are accessible, heal the earth and people, and grow community resilience through education and permaculture design.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,4/3 Bruntsfield Avenue,Edinburgh,City of Edinburgh,EH10 4EP,GB,,http://www.facebook.com/rerootingcoop,,,,,SC690761,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Professional and Legal services,"Professional, Scientific and Technical",71112,Workers,Company,,,Scotland,,Live,SC690761,Companies House,2021-03-01,,Rerooting Cooperative Ltd,
R019749,TIGER (Teaching Individuals Gender Equality and Respect),"TIGER (Teaching Individuals Gender Equality & Respect) is a Bristol based not-for-profit co-operative which runs workshops on key gender equality issues such as sexist language, stereotypes, bullying, consent, lad culture and the limited portrayals of gender in the media. We aim to tackle sexism and gender inequality in society by empowering young people to recognise and speak out against it.

We strive to improve mental health and well-being through our wide range of training and workshops for schools, youth groups and also businesses, by exploring and challenging the impact that different strands of gender biases and discrimination can have in the school environment and in the workplace. In doing this we aim to push for higher aspiration amongst young people and increase productivity for staff in the workplace.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"111 Cromwell Road
St. Andrews",Bristol,"Bristol, City of",BS6 5EX,GB,,http://www.tigerbristol.co.uk,,,,,10231742,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,England,,Live,10231742,Companies House,2016-06-14,,Tiger Bristol Co-op Ltd,
R027787,Low-Impact Living Initiative,"Noncorporate.org is a workers’ co-operative with four associate advisers drawn from the non-corporate / community sector, and a range of other advisers for specific topics.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,216 Seely Road,London,Merton,SW17 9RD,GB,,http://www.noncorporate.org,,,,,04205021,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Other Service Activities,96090,Workers,Company,,,England,,Live,04205021,Companies House,2001-04-24,,Low-Impact Living Initiative,
R028439,Community Assets Services Co-operative,"Community Asset Services is a workers co-operative set up to provide bespoke advice and support to voluntary and community organisations. predominantly in the North West of England. On this site you can learn more about us, what type of services we offer, how to contact us and access a range of fact-sheets and tutorial videos on a wide range of subjects.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Levenshulme Old Library
Cromwell Grove",Manchester,Manchester,M19 3QE,GB,,http://www.communityassetservices.co.uk,,,,,11886572,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Membership associations, social clubs and trade unions",Other Service Activities,94990,Workers,Company,,,England,,Live,11886572,Companies House,2019-03-18,,Community Assets Services Co-operative Limited,
R033117,Case Kit,Supporting people who support each other. Case management software built for community and social organisations.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Flat 2 Heritage Heights
5a Gillespie Road",London,Islington,N5 1LH,GB,,http://www.casekit.co.uk,,,,,13399014,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58290,Workers,Company,,,England,,Live,13399014,Companies House,2021-05-14,,Case Kit Limited,
R034250,Unseelie Collective Ltd,Worker co-operative making computer games.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Caledonian Exchange
19a Canning Street",Edinburgh,City of Edinburgh,EH3 8HE,GB,,https://twitter.com/fairsoulcoop,,,,,SC702296,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,58210,Workers,Company,,,Scotland,,Live,SC702296,Companies House,2021-06-22,,Unseelie Collective Ltd,
R033158,Bonjour,"A profit-sharing, workers co-operative in Glasgow's Saltmarket with minimum 50 percent of profits shared among staff",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,1/2 31 Windsor Terrace,Glasgow,"Glasgow, City of",G20 7QW,GB,,http://www.instagram.com/bonjourglasgow,,,,,SC590320,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90040,Workers,Company,,,Scotland,,Live,SC590320,Companies House,2018-03-02,,Bonjour Ltd,
R034030,Red Brick Language School,Online English Language School,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"International House
61 Mosley Street",Manchester,Manchester,M2 3HZ,GB,,http://www.redbrick.coop,,,,,12957781,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85590,Workers,Company,,,England,,Live,12957781,Companies House,2020-10-16,,Red Brick Language School Ltd,
R019898,Creative Workers Co-operative,"Formed in November 2012 as a workers co-operative, the Creative Workers Co-operative is democratically owned and controlled by its workers.

Our members have a diverse array of skills in design for print and web, film and photography, as well as a background in community and social activism.

It is this mixture that drives us to work for positive social change.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA110,,"Unit NG2 North Building C/O Trademark
155 Northumberland Street",Belfast,Belfast,BT13 2JF,GB,,http://www.creativeworkerscooperative.com,,,,,NI615706,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication","Professional, Scientific and Technical",74100,Workers,Company,,,Northern Ireland,,Live,NI615706,Companies House,2012-11-28,,Creative Workers Co-operative Ltd,
R028446,Ceramics Co-op,Ceramics Studio Co-op is an artist-run purpose designed ceramics and sculpture workshop which operates as a workers cooperative. The studio is owned and run by the people who work in it and have equal say in what business does. We were set up in response to the removal of studio from the previous premises and as an attempt to create a space of ethical employment for artists and designers.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,73 - 79 Childers Street,London,Lewisham,SE8 5JR,GB,,http://www.ceramicsstudio.coop,,,,,11895814,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Education,Education,85520,Workers,Company,,,England,,Live,11895814,Companies House,2019-03-21,,Ceramics Co-op Limited,
R035501,Southside Allclean Coop,Southsideallclean is a workers COOP with a mission to provide ethical and sustainable high standard cleaning in domestic and commercial spaces.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA120,,"The Bell Jar
21 Dixon Avenue
Govanhill",Glasgow,"Glasgow, City of",G42 8EB,GB,,http://www.southsideallclean.com,,,,,SC725956,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Housing,Administrative and Support Services,81299,Workers,Company,,,Scotland,,Live,SC725956,Companies House,2022-03-11,,Southside Allclean Coop,
R035019,Susdrainable,"Susdrainable operates to design and implement small scale retrofit Sustainable Drainage Systems (SuDS) for domestic, commercial and community spaces.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA70,,Rear of 22-24 Swanfield Road,Hull,"Kingston upon Hull, City of",HU9 4PX,GB,,https://www.susdrainable.coop/,,,,,13867465,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Construction,42910,Workers,Company,,,England,,Live,13867465,Companies House,2022-01-24,,Susdrainable Ltd,
R034982,Community Dental Services,"Community Dental Services is an employee owned social enterprise CIC delivering clinical dental and Oral Health Promotion services throughout Bedfordshire, Luton, Norfolk, Waveney, Oxfordshire, Leicestershire, Essex, Lincolnshire, Nottinghamshire and Derbyshire. We provide services from 56 clinics and consistently achieve patient satisfaction rates of 98%.

As a social enterprise, we combine a public service ethos with the innovation and dynamism of a business and emerged with a vision and a belief that being a competitive, well-run and profitable business is the best way of achieving social aims.

We have a clear sense of our social mission which is ‘Improving Oral Health in Ever More Communities’ and we know what difference we are trying to make, who we aim to help, and how we plan to do it.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS120,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"Colworth House
Colworth Park",Sharnbrook,Bedford,MK44 1LZ,GB,,https://communitydentalservices.co.uk,,,,,07476618,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Health and Social Care,Human Health and Social Work,86230,Workers,Community Interest Company,,,England,,Live,07476618,Companies House,2010-12-22,,Community Dental Services CIC,
R035023,Veg Box People,,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,"Bridge 5 Mill
22a Beswick Street",Manchester,Manchester,M4 7HR,GB,,https://vegboxpeople.org.uk,,,,,10099015,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47990,Workers,Company,,,England,,Live,10099015,Companies House,2016-04-02,,Veg Box People Ltd,
R034835,Yvant Cooperative,"A worker co-op providing technology-based solutions for the climate.

Yvant builds systems to help solve the climate crisis. We collaborate with organisations who share our drive to create a thriving environment for future generations.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Kemp House
160 City Road",London,Islington,EC1V 2NX,GB,,https://yvant.coop,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62020,Workers,Society,,,England,,Live,4875,FCA,2022-01-11,,Yvant Cooperative Limited,
R034972,The Gull's Grocery,"A worker’s co-operative selling refillable goods, sustainable household products, and fresh fruit and veg.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA260,,124a Ferry Road,Edinburgh,City of Edinburgh,EH6 4PG,GB,,https://gullsgrocery.com,,,,,SC713940,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Retail,Wholesale and Retail; Vehicle Repair,47210,Workers,Company,,,Scotland,,Live,SC713940,Companies House,2021-11-02,,The Gull's Grocery Ltd,
R035116,Newfield Medical Group,,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA270,,"The Crescent
71 Lothian Crescent",Dundee,Dundee City,DD4 0HU,GB,,,,,,,SC721446,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Health and Social Care,Human Health and Social Work,86210,Workers,Company,,,Scotland,,Live,SC721446,Companies House,2022-01-31,,Newfield Medical Group Limited,
R035102,Tŷ Pren,"Tŷ Pren provide sustainable eco buildings and frameworks using natural roundwood timber, for anyone who wants to build in a low impact way, from self builders and community groups to eco-tourism providers.

Tŷ Pren is a workers co-operative, with all of the profits being reinvested back into the company to help more people realize their dream of creating a natural roundwood building.

Each member of the team has a unique set of skills, expertise, and design perspective, and together we’re able to tackle all manner of projects from small compost toilets, to large community centres.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA70,,"Maes Y Llwynog
Cellan",Lampeter,Ceredigion,SA48 8JA,GB,,https://typren.co.uk/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Construction,41202,Workers,Society,,,Wales,,Live,4902,FCA,2022-04-27,,Tŷ Pren Cyf,
R029127,The Timber Co-operative,"Arfon Timber is a fully mutual workers co-operative based in North West Wales. We collectively own and run a medium sized sawmilling and timber framing enterprise focused on delivering high quality, sustainable wood products and long lasting, traditionally crafted buildings. Our ethos centres around reducing timber miles and the environmental impact of timber production and usage; we achieve this by using only local timber and by creating buildings designed to last hundreds of years.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS130,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA90,,"8 Goronwy Street
No 2 Gerlan",Bethesda,Gwynedd,LL57 3TT,GB,,https://timber.coop/,,,,,,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Manufacturing,Manufacturing,16100,Workers,Society,,,Wales,,Live,4649,FCA,2019-11-19,,The Timber Co-operative Limited,
R035369,Travel Co-op,"Co-operative travel business: hotels, flights, currency",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA130,,"7 Calder Court
Shorebury Point",Blackpool,Blackpool,FY4 2RH,GB,,https://www.thetravelcoop.uk/,,,,,13580036,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Other,Administrative and Support Services,79110,Workers,Company,,,England,,Live,13580036,Companies House,2021-08-23,,Travel Co-op Limited,
R035355,Stenroth Workers Cooperative,Nano brewery based in Edinburgh making beer with thought.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA90,,39 Kenmure Avenue,Edinburgh,City of Edinburgh,EH8 7HD,GB,,http://www.stenrothbrewing.co.uk,,,,,SC723186,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Manufacturing,Manufacturing,11050,Workers,Company,,,Scotland,,Live,SC723186,Companies House,2022-02-15,,Stenroth Workers Cooperative Limited,
R035048,Thamesmead Texas,"Thamesmead Texas is a nomadic artist run initiative based in Thamesmead, SE London.",https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Southmere Lake Complex
Bazalgette Way",London,Bexley,SE2 9AN,GB,,https://thamesmeadtexas.com,,,,,13329880,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,Arts and Culture,"Arts, Entertainment and Recreation",90030,Workers,Company,,,England,,Live,13329880,Companies House,2021-04-12,,Thamesmead Texas Ltd,
R035241,Impact Box Co-operative,Software for organisations with a purpose. We provide solutions that drive your mission forward without costing a fortune.,https://dev.lod.coop/essglobal/2.1/standard/organisational-structure/OS50,https://dev.lod.coop/essglobal/2.1/standard/activities-ica/ICA280,,"Lytchett House, 13 Freeland Park
Wareham Road",Poole,Dorset,BH16 6FA,GB,,http://www.impactbox.coop,,,,,13924647,,https://dev.lod.coop/essglobal/2.1/standard/base-membership-type/BMT30,,,,,,"Digital, Media and Communication",Information and Communication,62020,Workers,Company,,,England,,Live,13924647,Companies House,2022-02-18,,Impact Box Co-operative Limited,
